"Manuscript H-ID"	"Manuscript Record Title"	"repository_key (Organisation) H-ID"	"Organisation Record Title"	"repository_key (Organisation) Record Title"	idno	TEI_id	CMD
134301	"Laon, Bibliothèque municipale, 444 [ff. 1-4 et 276-319]"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	"444 [ff. 1-4 et 276-319]"	d1e47454	A
134302	"Laon, Bibliothèque municipale, 444 [ff. 5-276]"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	"444 [ff. 5-276]"	cld1e47637	A
134303	"Laon, Bibliothèque municipale, 468"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	468	d1e48967	A
134304	"Laon, Bibliothèque municipale, 544"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	544	d1e49776	A
134305	"Laon, Bibliothèque municipale, 641"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	641	d1e50016	A
134306	"Laon, Bibliothèque municipale, 642"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	642	d1e50113	B
134307	"Cambrai, Bibliothèque municipale, 75 (ff. 7-127)"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"75 (ff. 7-127)"	d1e15114	A
134308	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1071"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1071	d1e44671	A
134309	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 1055"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 1055"	d1e22432	A
134310	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 14146"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 14146"	d1e132048	B
134311	"Le Mans, Bibliothèque municipale, 141"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	141	d1e102888	B
134312	"Le Mans, Bibliothèque municipale, 99"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	99	d1e51395	A
134313	"Le Mans, Bibliothèque municipale, 165"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	165	d1e51852	A
134314	"Le Mans, Bibliothèque municipale, 203"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	203	d1e52282	A
134315	"Le Mans, Bibliothèque municipale, 224"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	224	d1e52823	A
134316	"Le Mans, Bibliothèque municipale, 224"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	224	d1e52924	A
134317	"Versailles, Bibliothèque municipale, 97 - 852"	146642	"Versailles, Bibliothèque municipale"	"Versailles, Bibliothèque municipale"	97	d1e83750	A
134318	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4559"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4559"	d1e45799	A
134319	"Cambrai, Bibliothèque municipale, 365"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	365	d1e28234	B
134320	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13337"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13337"	d1e80491	A
134321	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 1914"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 1914"	d1e86653	B
134322	"Cambrai, Bibliothèque municipale, 885 (ff. 15-83)"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"885 (ff. 15-83)"	d1e40485	B
134323	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8421"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8421"	d1e43384	A
134324	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4496"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4496"	d1e45153	A
134325	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10259"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10259"	d1e57887	A
134326	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6934"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6934"	d1e68728	A
134327	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 15417"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 15417"	d1e92662	A
134328	"Avignon, Bibliothèque municipale, 227"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	227	d1e34495	A
134329	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 192"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 192"	d1e24248	A
134330	"Cambrai, Bibliothèque municipale, 546 [ff. 1-101]"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"546 [ff. 1-101]"	d1e33066	B
134331	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 17477"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 17477"	d1e154644	B
134332	"Saint-Quentin, Bibliothèque municipale, 109 (96)"	128645	"Saint-Quentin, Bibliothèque municipale"	"Saint-Quentin, Bibliothèque municipale"	"109 (96)"	d1e51401	B
134333	"Nancy, Bibliothèque municipale, 14 - 326"	146548	"Nancy, Bibliothèque municipale"	"Nancy, Bibliothèque municipale"	14	d1e72873	A
134334	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11262"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11262"	d1e67902	A
134335	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 836"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 836"	d1e81125	B
134336	"Paris, Bibliothèque nationale de France, Manuscrits, port. 16"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"port. 16"	d1e53990	A
134337	"Paris, Bibliothèque nationale de France, Manuscrits, port. 41"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"port. 41"	d1e54102	A
134338	"Paris, Bibliothèque nationale de France, Manuscrits, port. 67"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"port. 67"	d1e54394	A
134339	"Lisieux, Bibliothèque municipale, 5"	128613	"Lisieux, Bibliothèque municipale"	"Lisieux, Bibliothèque municipale"	5	c7d1e50172	A
134340	"Caen, Bibliothèque municipale, 26 - in-fol. 13"	146460	"Caen, Bibliothèque municipale"	"Caen, Bibliothèque municipale"	26	d1e46194	A
134341	"Laon, Bibliothèque municipale, 250bis"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	250bis	d1e38021	A
134342	"Caen, Bibliothèque municipale, 38 - in-fol. 15"	146460	"Caen, Bibliothèque municipale"	"Caen, Bibliothèque municipale"	38	d1e46555	A
134343	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12079"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12079"	d1e73710	A
134344	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 315"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 315"	d1e26145	A
134345	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3169"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3169"	d1e18601	A
134346	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4152"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4152"	c4d1e19170	A
134347	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12390"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12390"	d1e22237	A
134348	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1179"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1179"	d1e36806	A
134349	"Cambrai, Bibliothèque municipale, 964"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	964	d1e43536	A
134350	"Saint-Dié-des-Vosges, Bibliothèque municipale, 19"	128668	"Saint-Dié-des-Vosges, Bibliothèque municipale"	"Saint-Dié-des-Vosges, Bibliothèque municipale"	19	d1e87979	A
134351	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 594"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 594"	d1e30340	A
134352	"Cambrai, Bibliothèque municipale, 918"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	918	d1e41441	A
134353	"Lyon, Bibliothèque municipale, 466"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	466	d1e100015	B
134354	"Lyon, Bibliothèque municipale, 471"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	471	d1e100102	B
134355	"Lyon, Bibliothèque municipale, 599"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	599	d1e100617	B
134356	"Lyon, Bibliothèque municipale, 608"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	608	d1e100715	B
134357	"Lyon, Bibliothèque municipale, 609"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	609	d1e100810	B
134358	"Lyon, Bibliothèque municipale, 5947"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	5947	d1e101719	B
134359	"Troyes, Médiathèque du Grand Troyes, 96"	128675	"Troyes, Médiathèque du Grand Troyes"	"Troyes, Médiathèque du Grand Troyes"	96	d1e107501	A
134360	"Troyes, Médiathèque du Grand Troyes, 2405"	128675	"Troyes, Médiathèque du Grand Troyes"	"Troyes, Médiathèque du Grand Troyes"	2405	d1e121634	A
134361	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 2832"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 2832"	d1e32801	A
134362	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 2859"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 2859"	d1e33043	A
134363	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 15450"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 15450"	d1e92856	A
134364	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1003"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1003"	d1e34545	A
134365	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4522"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4522"	c2d1e45378	A
134366	"Lyon, Bibliothèque municipale, 156"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	156	d1e58121	A
134367	"Lyon, Bibliothèque municipale, 329"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	329	d1e59133	A
134368	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6202"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6202"	d1e59878	A
134369	"Lyon, Bibliothèque municipale, 484"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	484	d1e60155	A
134370	"Lyon, Bibliothèque municipale, 567"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	567	d1e60703	A
134371	"Colmar, Bibliothèque municipale, 304*"	128653	"Colmar, Bibliothèque municipale"	"Colmar, Bibliothèque municipale"	304*	d1e63125	A
134372	"Lyon, Bibliothèque municipale, 5129"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	5129	d1e63730	A
134373	"Montpellier, Bibliothèque Universitaire Historique de médecine, H 157"	128685	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"H 157"	d1e66980	A
134374	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4277A"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4277A"	d1e93849	B
134375	"Montpellier, Bibliothèque Universitaire Historique de médecine, H 404"	128685	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"H 404"	d1e70452	A
134376	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 152"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 152"	d1e78580	B
134377	"Lyon, Bibliothèque municipale, 449"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	449	d1e99728	B
134378	"Lyon, Bibliothèque municipale, 462"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	462	d1e99814	B
134379	"Lyon, Bibliothèque municipale, 463"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	463	d1e99919	B
134380	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3159"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3159"	d1e35744	A
134381	"Roanne, Bibliothèque municipale, 64"	146800	"Roanne, Bibliothèque municipale"	"Roanne, Bibliothèque municipale"	64	d1e104362	B
134382	"Paris, Bibliothèque nationale de France, Manuscrits, esp. 57"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"esp. 57"	d1e51430	A
134383	"Besançon, Bibliothèque municipale, 458"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	458	d1e44502	A
134384	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4200"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4200"	d1e43500	A
134385	"Strasbourg, Bibliothèque municipale, 1036"	128672	"Strasbourg, Bibliothèque municipale"	"Strasbourg, Bibliothèque municipale"	1036	d1e96523	A
134386	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8771"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8771"	d1e47648	A
134387	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1813"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1813"	d1e67617	B
134388	"Strasbourg, Bibliothèque du Grand Séminaire, 37 - anc. 78"	146622	"Strasbourg, Bibliothèque du Grand Séminaire"	"Strasbourg, Bibliothèque du Grand Séminaire"	37	d1e105783	A
134389	"Avignon, Bibliothèque municipale, 11"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	11	d1e32767	A
134390	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 667"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 667"	d1e60874	B
134391	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16404"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16404"	d1e104352	A
134392	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16671"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16671"	d1e107504	A
134393	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11252"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11252"	d1e67801	A
134394	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16693"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16693"	d1e107988	A
134395	"Strasbourg, Bibliothèque nationale et universitaire, 70"	146623	"Strasbourg, Bibliothèque nationale et universitaire"	"Strasbourg, Bibliothèque nationale et universitaire"	70	d1e99105	A
134396	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1169"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1169	d1e45632	A
134397	"Troyes, Médiathèque du Grand Troyes, 989"	128675	"Troyes, Médiathèque du Grand Troyes"	"Troyes, Médiathèque du Grand Troyes"	989	d1e114028	A
134398	"Cambrai, Bibliothèque municipale, 931 (ff. 39-53)"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"931 (ff. 39-53)"	d1e42237	B
134399	"Laon, Bibliothèque municipale, 447"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	447	d1e47905	B
134400	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 1296"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 1296"	c2d1e24370	A
134401	"Paris, Bibliothèque nationale de France, Manuscrits, esp. 201"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"esp. 201"	d1e52037	A
